code,term,dmd_id
13120611000001101,Risperidone 500microgram tablets,13120611000001101
18466211000001108,Risperidone 500microgram tablets,18466211000001108
12873011000001100,Risperidone 500microgram tablets,12873011000001100
13125511000001105,Risperidone 500microgram tablets,13125511000001105
18507611000001104,Risperidone 500microgram tablets,18507611000001104
13769911000001102,Risperidone 500microgram tablets,13769911000001102
13438011000001107,Risperidone 500microgram tablets,13438011000001107
14127011000001107,Risperidone 500microgram tablets,14127011000001107
37784211000001101,Risperidone 500microgram tablets,37784211000001101
23561611000001107,Risperidone 500microgram tablets,23561611000001107
18478411000001100,Risperidone 500microgram tablets,18478411000001100
13118211000001107,Risperidone 500microgram tablets,13118211000001107
30881111000001102,Risperidone 500microgram tablets,30881111000001102
35180711000001107,Risperidone 500microgram tablets,35180711000001107
14401011000001108,Risperidone 500microgram tablets,14401011000001108
17924711000001106,Risperidone 500microgram tablets,17924711000001106
13723411000001100,Risperidone 500microgram tablets,13723411000001100
37331611000001108,Risperidone 500microgram tablets,37331611000001108
15185911000001102,Risperidone 500microgram tablets,15185911000001102
12885311000001106,Risperidone 500microgram tablets,12885311000001106
36814911000001105,Risperidone 500microgram tablets,36814911000001105
21881811000001103,Risperidone 500microgram tablets,21881811000001103
14770511000001109,Risperidone 500microgram tablets,14770511000001109
4054011000001109,Risperidone 1mg orodispersible tablets sugar free,4054011000001109
13375511000001100,Risperidone 1mg orodispersible tablets sugar free,13375511000001100
13480111000001104,Risperidone 1mg orodispersible tablets sugar free,13480111000001104
14129611000001105,Risperidone 1mg orodispersible tablets sugar free,14129611000001105
37783011000001109,Risperidone 1mg orodispersible tablets sugar free,37783011000001109
30880211000001102,Risperidone 1mg orodispersible tablets sugar free,30880211000001102
15159711000001106,Risperidone 1mg orodispersible tablets sugar free,15159711000001106
13724711000001108,Risperidone 1mg orodispersible tablets sugar free,13724711000001108
14720911000001103,Risperidone 1mg orodispersible tablets sugar free,14720911000001103
21881211000001104,Risperidone 1mg orodispersible tablets sugar free,21881211000001104
4054111000001105,Risperidone 2mg orodispersible tablets sugar free,4054111000001105
13375711000001105,Risperidone 2mg orodispersible tablets sugar free,13375711000001105
13480311000001102,Risperidone 2mg orodispersible tablets sugar free,13480311000001102
14129911000001104,Risperidone 2mg orodispersible tablets sugar free,14129911000001104
37783211000001104,Risperidone 2mg orodispersible tablets sugar free,37783211000001104
30880511000001104,Risperidone 2mg orodispersible tablets sugar free,30880511000001104
15159511000001101,Risperidone 2mg orodispersible tablets sugar free,15159511000001101
13724911000001105,Risperidone 2mg orodispersible tablets sugar free,13724911000001105
20890411000001100,Risperidone 2mg orodispersible tablets sugar free,20890411000001100
14721211000001101,Risperidone 2mg orodispersible tablets sugar free,14721211000001101
21881411000001100,Risperidone 2mg orodispersible tablets sugar free,21881411000001100
9045911000001108,Risperidone 500microgram orodispersible tablets sugar free,9045911000001108
13375311000001106,Risperidone 500microgram orodispersible tablets sugar free,13375311000001106
13479811000001106,Risperidone 500microgram orodispersible tablets sugar free,13479811000001106
14129411000001107,Risperidone 500microgram orodispersible tablets sugar free,14129411000001107
37782811000001106,Risperidone 500microgram orodispersible tablets sugar free,37782811000001106
30880011000001107,Risperidone 500microgram orodispersible tablets sugar free,30880011000001107
15159911000001108,Risperidone 500microgram orodispersible tablets sugar free,15159911000001108
14720711000001100,Risperidone 500microgram orodispersible tablets sugar free,14720711000001100
21881011000001109,Risperidone 500microgram orodispersible tablets sugar free,21881011000001109
11140811000001105,Risperidone 3mg orodispersible tablets sugar free,11140811000001105
13656811000001100,Risperidone 3mg orodispersible tablets sugar free,13656811000001100
13480511000001108,Risperidone 3mg orodispersible tablets sugar free,13480511000001108
35652611000001106,Risperidone 3mg orodispersible tablets sugar free,35652611000001106
37783511000001101,Risperidone 3mg orodispersible tablets sugar free,37783511000001101
30880711000001109,Risperidone 3mg orodispersible tablets sugar free,30880711000001109
13725111000001106,Risperidone 3mg orodispersible tablets sugar free,13725111000001106
19744711000001108,Risperidone 3mg orodispersible tablets sugar free,19744711000001108
11140911000001100,Risperidone 4mg orodispersible tablets sugar free,11140911000001100
13657211000001104,Risperidone 4mg orodispersible tablets sugar free,13657211000001104
13480711000001103,Risperidone 4mg orodispersible tablets sugar free,13480711000001103
35648311000001100,Risperidone 4mg orodispersible tablets sugar free,35648311000001100
37783811000001103,Risperidone 4mg orodispersible tablets sugar free,37783811000001103
13725311000001108,Risperidone 4mg orodispersible tablets sugar free,13725311000001108
19744911000001105,Risperidone 4mg orodispersible tablets sugar free,19744911000001105
16101811000001106,Risperidone 125micrograms/5ml oral solution,16101811000001106
16092411000001106,Risperidone 125micrograms/5ml oral solution,16092411000001106
35611811000001108,Risperidone 250micrograms/5ml oral suspension,35611811000001108
35604711000001104,Risperidone 250micrograms/5ml oral suspension,35604711000001104
38696711000001103,Risperidone 250microgram tablets,38696711000001103
38743011000001109,Risperidone 250microgram tablets,38743011000001109
38666111000001102,Risperidone 250microgram tablets,38666111000001102
589911000001105,Risperdal 1mg tablets,589911000001105
858911000001109,Risperdal 2mg tablets,858911000001109
518911000001100,Risperdal 3mg tablets,518911000001100
429611000001104,Risperdal 4mg tablets,429611000001104
343311000001101,Risperdal 1mg/ml oral solution,343311000001101
153111000001109,Risperdal 6mg tablets,153111000001109
526611000001101,Risperdal 500microgram tablets,526611000001101
4039211000001101,Risperdal Quicklet 1mg orodispersible tablets,4039211000001101
4039711000001108,Risperdal Quicklet 2mg orodispersible tablets,4039711000001108
9044211000001100,Risperdal Quicklet 500microgram orodispersible tablets,9044211000001100
11134611000001103,Risperdal Quicklet 3mg orodispersible tablets,11134611000001103
11134311000001108,Risperdal Quicklet 4mg orodispersible tablets,11134311000001108
321612002,Olanzapine 5mg tablets,321612002
15509811000001104,Olanzapine 5mg tablets,15509811000001104
23486211000001106,Olanzapine 5mg tablets,23486211000001106
19558211000001106,Olanzapine 5mg tablets,19558211000001106
34961311000001108,Olanzapine 5mg tablets,34961311000001108
19564211000001105,Olanzapine 5mg tablets,19564211000001105
19543511000001102,Olanzapine 5mg tablets,19543511000001102
38811611000001105,Olanzapine 5mg tablets,38811611000001105
37464811000001107,Olanzapine 5mg tablets,37464811000001107
19591911000001102,Olanzapine 5mg tablets,19591911000001102
32438211000001106,Olanzapine 5mg tablets,32438211000001106
30841711000001109,Olanzapine 5mg tablets,30841711000001109
23954711000001104,Olanzapine 5mg tablets,23954711000001104
19838811000001109,Olanzapine 5mg tablets,19838811000001109
20103411000001103,Olanzapine 5mg tablets,20103411000001103
20313611000001109,Olanzapine 5mg tablets,20313611000001109
29932111000001109,Olanzapine 5mg tablets,29932111000001109
36590911000001102,Olanzapine 5mg tablets,36590911000001102
19561111000001102,Olanzapine 5mg tablets,19561111000001102
36848611000001100,Olanzapine 5mg tablets,36848611000001100
21822211000001101,Olanzapine 5mg tablets,21822211000001101
19914911000001109,Olanzapine 5mg tablets,19914911000001109
321613007,Olanzapine 7.5mg tablets,321613007
19573811000001100,Olanzapine 7.5mg tablets,19573811000001100
23486411000001105,Olanzapine 7.5mg tablets,23486411000001105
19558411000001105,Olanzapine 7.5mg tablets,19558411000001105
36947711000001104,Olanzapine 7.5mg tablets,36947711000001104
19564411000001109,Olanzapine 7.5mg tablets,19564411000001109
19543311000001108,Olanzapine 7.5mg tablets,19543311000001108
38811811000001109,Olanzapine 7.5mg tablets,38811811000001109
30065211000001105,Olanzapine 7.5mg tablets,30065211000001105
19592111000001105,Olanzapine 7.5mg tablets,19592111000001105
32438511000001109,Olanzapine 7.5mg tablets,32438511000001109
37123711000001109,Olanzapine 7.5mg tablets,37123711000001109
35174211000001104,Olanzapine 7.5mg tablets,35174211000001104
19838611000001105,Olanzapine 7.5mg tablets,19838611000001105
20103611000001100,Olanzapine 7.5mg tablets,20103611000001100
20313811000001108,Olanzapine 7.5mg tablets,20313811000001108
29932311000001106,Olanzapine 7.5mg tablets,29932311000001106
19561311000001100,Olanzapine 7.5mg tablets,19561311000001100
36848811000001101,Olanzapine 7.5mg tablets,36848811000001101
21822511000001103,Olanzapine 7.5mg tablets,21822511000001103
19920811000001101,Olanzapine 7.5mg tablets,19920811000001101
321614001,Olanzapine 10mg tablets,321614001
19574011000001108,Olanzapine 10mg tablets,19574011000001108
23485211000001100,Olanzapine 10mg tablets,23485211000001100
19558611000001108,Olanzapine 10mg tablets,19558611000001108
36947511000001109,Olanzapine 10mg tablets,36947511000001109
19564611000001107,Olanzapine 10mg tablets,19564611000001107
19543111000001106,Olanzapine 10mg tablets,19543111000001106
38812011000001106,Olanzapine 10mg tablets,38812011000001106
37041511000001109,Olanzapine 10mg tablets,37041511000001109
30065411000001109,Olanzapine 10mg tablets,30065411000001109
19592311000001107,Olanzapine 10mg tablets,19592311000001107
32438711000001104,Olanzapine 10mg tablets,32438711000001104
37124011000001109,Olanzapine 10mg tablets,37124011000001109
23954911000001102,Olanzapine 10mg tablets,23954911000001102
19838011000001103,Olanzapine 10mg tablets,19838011000001103
20103811000001101,Olanzapine 10mg tablets,20103811000001101
20314411000001109,Olanzapine 10mg tablets,20314411000001109
29930911000001108,Olanzapine 10mg tablets,29930911000001108
36591111000001106,Olanzapine 10mg tablets,36591111000001106
19561511000001106,Olanzapine 10mg tablets,19561511000001106
36849311000001104,Olanzapine 10mg tablets,36849311000001104
21823711000001100,Olanzapine 10mg tablets,21823711000001100
19921111000001102,Olanzapine 10mg tablets,19921111000001102
321618003,Olanzapine 2.5mg tablets,321618003
19573611000001104,Olanzapine 2.5mg tablets,19573611000001104
23485811000001104,Olanzapine 2.5mg tablets,23485811000001104
19557211000001107,Olanzapine 2.5mg tablets,19557211000001107
36950011000001100,Olanzapine 2.5mg tablets,36950011000001100
19563711000001100,Olanzapine 2.5mg tablets,19563711000001100
19543711000001107,Olanzapine 2.5mg tablets,19543711000001107
37464511000001109,Olanzapine 2.5mg tablets,37464511000001109
19591711000001104,Olanzapine 2.5mg tablets,19591711000001104
32437711000001100,Olanzapine 2.5mg tablets,32437711000001100
30841511000001104,Olanzapine 2.5mg tablets,30841511000001104
35174011000001109,Olanzapine 2.5mg tablets,35174011000001109
19836311000001104,Olanzapine 2.5mg tablets,19836311000001104
20102911000001104,Olanzapine 2.5mg tablets,20102911000001104
20312811000001100,Olanzapine 2.5mg tablets,20312811000001100
29931511000001108,Olanzapine 2.5mg tablets,29931511000001108
36590511000001109,Olanzapine 2.5mg tablets,36590511000001109
19560911000001106,Olanzapine 2.5mg tablets,19560911000001106
36848411000001103,Olanzapine 2.5mg tablets,36848411000001103
21821911000001104,Olanzapine 2.5mg tablets,21821911000001104
19920211000001102,Olanzapine 2.5mg tablets,19920211000001102
321622008,Olanzapine 5mg oral lyophilisates sugar free,321622008
321623003,Olanzapine 10mg oral lyophilisates sugar free,321623003
14015811000001109,Olanzapine 2.5mg/5ml oral solution,14015811000001109
13973211000001106,Olanzapine 2.5mg/5ml oral solution,13973211000001106
15649511000001102,Olanzapine 1.25mg/5ml oral solution,15649511000001102
15649611000001103,Olanzapine 1.25mg/5ml oral suspension,15649611000001103
15638711000001102,Olanzapine 1.25mg/5ml oral solution,15638711000001102
15639511000001101,Olanzapine 1.25mg/5ml oral suspension,15639511000001101
3434911000001100,Olanzapine 15mg oral lyophilisates sugar free,3434911000001100
376807001,Olanzapine 15mg tablets,376807001
19574211000001103,Olanzapine 15mg tablets,19574211000001103
23485411000001101,Olanzapine 15mg tablets,23485411000001101
19559411000001102,Olanzapine 15mg tablets,19559411000001102
19564811000001106,Olanzapine 15mg tablets,19564811000001106
19542911000001102,Olanzapine 15mg tablets,19542911000001102
38568511000001101,Olanzapine 15mg tablets,38568511000001101
30065611000001107,Olanzapine 15mg tablets,30065611000001107
19592511000001101,Olanzapine 15mg tablets,19592511000001101
32439511000001103,Olanzapine 15mg tablets,32439511000001103
37124211000001104,Olanzapine 15mg tablets,37124211000001104
23955111000001101,Olanzapine 15mg tablets,23955111000001101
19838411000001107,Olanzapine 15mg tablets,19838411000001107
20315111000001100,Olanzapine 15mg tablets,20315111000001100
29931311000001102,Olanzapine 15mg tablets,29931311000001102
19561711000001101,Olanzapine 15mg tablets,19561711000001101
36849811000001108,Olanzapine 15mg tablets,36849811000001108
21823911000001103,Olanzapine 15mg tablets,21823911000001103
20916311000001100,Olanzapine 15mg tablets,20916311000001100
5818311000001104,Olanzapine 10mg powder for solution for injection vials,5818311000001104
386213008,Olanzapine 20mg oral lyophilisates sugar free,386213008
374054003,Olanzapine 20mg tablets,374054003
19574411000001104,Olanzapine 20mg tablets,19574411000001104
27841911000001104,Olanzapine 20mg tablets,27841911000001104
19559811000001100,Olanzapine 20mg tablets,19559811000001100
19565011000001101,Olanzapine 20mg tablets,19565011000001101
19542711000001104,Olanzapine 20mg tablets,19542711000001104
38812211000001101,Olanzapine 20mg tablets,38812211000001101
38568711000001106,Olanzapine 20mg tablets,38568711000001106
30065811000001106,Olanzapine 20mg tablets,30065811000001106
19592711000001106,Olanzapine 20mg tablets,19592711000001106
32439811000001100,Olanzapine 20mg tablets,32439811000001100
37124411000001100,Olanzapine 20mg tablets,37124411000001100
35174411000001100,Olanzapine 20mg tablets,35174411000001100
19838211000001108,Olanzapine 20mg tablets,19838211000001108
20315811000001107,Olanzapine 20mg tablets,20315811000001107
29931911000001101,Olanzapine 20mg tablets,29931911000001101
19561911000001104,Olanzapine 20mg tablets,19561911000001104
36850111000001108,Olanzapine 20mg tablets,36850111000001108
21824111000001104,Olanzapine 20mg tablets,21824111000001104
20916511000001106,Olanzapine 20mg tablets,20916511000001106
19609511000001100,Olanzapine 5mg orodispersible tablets sugar free,19609511000001100
19669811000001103,Olanzapine 5mg orodispersible tablets sugar free,19669811000001103
19607911000001100,Olanzapine 5mg orodispersible tablets sugar free,19607911000001100
19682711000001103,Olanzapine 5mg orodispersible tablets sugar free,19682711000001103
19716711000001105,Olanzapine 5mg orodispersible tablets sugar free,19716711000001105
35173411000001103,Olanzapine 5mg orodispersible tablets sugar free,35173411000001103
38068411000001102,Olanzapine 5mg orodispersible tablets sugar free,38068411000001102
21809711000001106,Olanzapine 5mg orodispersible tablets sugar free,21809711000001106
20316811000001104,Olanzapine 5mg orodispersible tablets sugar free,20316811000001104
36821311000001101,Olanzapine 5mg orodispersible tablets sugar free,36821311000001101
19609111000001109,Olanzapine 10mg orodispersible tablets sugar free,19609111000001109
19670011000001107,Olanzapine 10mg orodispersible tablets sugar free,19670011000001107
19607011000001104,Olanzapine 10mg orodispersible tablets sugar free,19607011000001104
19683211000001104,Olanzapine 10mg orodispersible tablets sugar free,19683211000001104
19716911000001107,Olanzapine 10mg orodispersible tablets sugar free,19716911000001107
35173611000001100,Olanzapine 10mg orodispersible tablets sugar free,35173611000001100
38008211000001102,Olanzapine 10mg orodispersible tablets sugar free,38008211000001102
21810011000001103,Olanzapine 10mg orodispersible tablets sugar free,21810011000001103
20317211000001103,Olanzapine 10mg orodispersible tablets sugar free,20317211000001103
36821511000001107,Olanzapine 10mg orodispersible tablets sugar free,36821511000001107
19609311000001106,Olanzapine 15mg orodispersible tablets sugar free,19609311000001106
19670211000001102,Olanzapine 15mg orodispersible tablets sugar free,19670211000001102
19607311000001101,Olanzapine 15mg orodispersible tablets sugar free,19607311000001101
19683511000001101,Olanzapine 15mg orodispersible tablets sugar free,19683511000001101
19717111000001107,Olanzapine 15mg orodispersible tablets sugar free,19717111000001107
35173811000001101,Olanzapine 15mg orodispersible tablets sugar free,35173811000001101
38717711000001108,Olanzapine 15mg orodispersible tablets sugar free,38717711000001108
21810211000001108,Olanzapine 15mg orodispersible tablets sugar free,21810211000001108
20317411000001104,Olanzapine 15mg orodispersible tablets sugar free,20317411000001104
36821911000001100,Olanzapine 15mg orodispersible tablets sugar free,36821911000001100
19609411000001104,Olanzapine 20mg orodispersible tablets sugar free,19609411000001104
19670411000001103,Olanzapine 20mg orodispersible tablets sugar free,19670411000001103
19607611000001106,Olanzapine 20mg orodispersible tablets sugar free,19607611000001106
19683711000001106,Olanzapine 20mg orodispersible tablets sugar free,19683711000001106
19717311000001109,Olanzapine 20mg orodispersible tablets sugar free,19717311000001109
23955311000001104,Olanzapine 20mg orodispersible tablets sugar free,23955311000001104
38716811000001102,Olanzapine 20mg orodispersible tablets sugar free,38716811000001102
21810511000001106,Olanzapine 20mg orodispersible tablets sugar free,21810511000001106
20317611000001101,Olanzapine 20mg orodispersible tablets sugar free,20317611000001101
36822111000001108,Olanzapine 20mg orodispersible tablets sugar free,36822111000001108
19627011000001107,Olanzapine 5mg orodispersible tablets,19627011000001107
20009711000001103,Olanzapine 5mg orodispersible tablets,20009711000001103
35862211000001106,Olanzapine 5mg orodispersible tablets,35862211000001106
30065911000001101,Olanzapine 5mg orodispersible tablets,30065911000001101
30854711000001105,Olanzapine 5mg orodispersible tablets,30854711000001105
19623611000001108,Olanzapine 5mg orodispersible tablets,19623611000001108
20967711000001102,Olanzapine 5mg orodispersible tablets,20967711000001102
19626711000001106,Olanzapine 10mg orodispersible tablets,19626711000001106
20009911000001101,Olanzapine 10mg orodispersible tablets,20009911000001101
35862411000001105,Olanzapine 10mg orodispersible tablets,35862411000001105
30066111000001105,Olanzapine 10mg orodispersible tablets,30066111000001105
30854911000001107,Olanzapine 10mg orodispersible tablets,30854911000001107
19623911000001102,Olanzapine 10mg orodispersible tablets,19623911000001102
20967911000001100,Olanzapine 10mg orodispersible tablets,20967911000001100
19626811000001103,Olanzapine 15mg orodispersible tablets,19626811000001103
20010111000001107,Olanzapine 15mg orodispersible tablets,20010111000001107
35862811000001107,Olanzapine 15mg orodispersible tablets,35862811000001107
30066311000001107,Olanzapine 15mg orodispersible tablets,30066311000001107
30855111000001108,Olanzapine 15mg orodispersible tablets,30855111000001108
19623311000001103,Olanzapine 15mg orodispersible tablets,19623311000001103
20968111000001102,Olanzapine 15mg orodispersible tablets,20968111000001102
19626911000001108,Olanzapine 20mg orodispersible tablets,19626911000001108
20010411000001102,Olanzapine 20mg orodispersible tablets,20010411000001102
35863011000001105,Olanzapine 20mg orodispersible tablets,35863011000001105
30066511000001101,Olanzapine 20mg orodispersible tablets,30066511000001101
30841111000001108,Olanzapine 20mg orodispersible tablets,30841111000001108
19624211000001109,Olanzapine 20mg orodispersible tablets,19624211000001109
20968311000001100,Olanzapine 20mg orodispersible tablets,20968311000001100
14015911000001104,Olanzapine 2.5mg/5ml oral suspension,14015911000001104
13973811000001107,Olanzapine 2.5mg/5ml oral suspension,13973811000001107
32655611000001104,Olanzapine 12.5mg/5ml oral suspension,32655611000001104
32650911000001101,Olanzapine 12.5mg/5ml oral suspension,32650911000001101
32696011000001105,Olanzapine 15mg/5ml oral solution,32696011000001105
32681611000001109,Olanzapine 15mg/5ml oral solution,32681611000001109
36460011000001107,Olanzapine 6mg/5ml oral suspension,36460011000001107
36448811000001109,Olanzapine 6mg/5ml oral suspension,36448811000001109
36459911000001105,Olanzapine 6.5mg/5ml oral suspension,36459911000001105
36449111000001109,Olanzapine 6.5mg/5ml oral suspension,36449111000001109
36459811000001100,Olanzapine 5mg/5ml oral suspension,36459811000001100
36449411000001104,Olanzapine 5mg/5ml oral suspension,36449411000001104
36905011000001104,Olanzapine 2.5mg orodispersible tablets sugar free,36905011000001104
36896911000001103,Olanzapine 2.5mg orodispersible tablets sugar free,36896911000001103
36905111000001103,Olanzapine 7.5mg orodispersible tablets sugar free,36905111000001103
36897911000001100,Olanzapine 7.5mg orodispersible tablets sugar free,36897911000001100
467011000001109,Zyprexa 5mg tablets,467011000001109
776911000001109,Zyprexa 7.5mg tablets,776911000001109
486611000001101,Zyprexa 10mg tablets,486611000001101
337311000001109,Zyprexa 2.5mg tablets,337311000001109
91711000001108,Zyprexa 5mg Velotabs,91711000001108
897111000001104,Zyprexa 10mg Velotabs,897111000001104
437611000001106,Zyprexa 15mg Velotabs,437611000001106
511111000001106,Zyprexa 15mg tablets,511111000001106
5694111000001100,Zyprexa 10mg powder for solution for injection vials,5694111000001100
